Tiempo,wd,ws
2018-01-20 00:11:05,348.9,12.24
2018-01-20 00:11:06,340.4,12.83
2018-01-20 00:11:07,333.9,12.11
2018-01-20 00:11:08,335.5,13.04
2018-01-20 00:11:09,339.2,12.59
2018-01-20 00:11:10,338.6,12.4
2018-01-20 00:11:11,333.8,13.15
2018-01-20 00:11:12,336.6,13.13
2018-01-20 00:11:13,331.4,11.93
2018-01-20 00:11:14,324.7,12.32
2018-01-20 00:11:15,326.3,12.69
2018-01-20 00:11:16,327.4,13.77
2018-01-20 00:11:17,329.0,13.56
2018-01-20 00:11:18,334.4,12.3
2018-01-20 00:11:19,338.9,12.28
2018-01-20 00:11:20,334.2,13.89
2018-01-20 00:11:21,343.6,13.06
2018-01-20 00:11:22,340.9,12.41
2018-01-20 00:11:23,336.6,11.66
2018-01-20 00:11:24,334.1,12.15
2018-01-20 00:11:25,337.2,11.88
2018-01-20 00:11:26,342.5,12.67
2018-01-20 00:11:27,334.3,12.14
2018-01-20 00:11:28,335.7,12.94
2018-01-20 00:11:29,335.3,13.07
2018-01-20 00:11:30,336.1,14.18
2018-01-20 00:11:31,344.6,13.91
2018-01-20 00:11:32,352.5,13.98
2018-01-20 00:11:33,353.3,12.36
2018-01-20 00:11:34,353.5,10.41
2018-01-20 00:11:35,345.5,10.11
2018-01-20 00:11:36,350.8,10.65
2018-01-20 00:11:37,350.1,10.46
2018-01-20 00:11:38,344.2,10.2
2018-01-20 00:11:39,343.1,10.23
2018-01-20 00:11:40,342.8,11.25
2018-01-20 00:11:41,346.7,10.03
2018-01-20 00:11:42,350.7,10.01
2018-01-20 00:11:43,333.8,11.28
2018-01-20 00:11:44,335.4,12.75
2018-01-20 00:11:45,337.0,12.29
2018-01-20 00:11:46,338.5,11.99
2018-01-20 00:11:47,342.1,11.36
2018-01-20 00:11:48,348.1,11.62
2018-01-20 00:11:49,346.2,13.13
2018-01-20 00:11:50,347.1,14.02
2018-01-20 00:11:51,344.8,13.32
2018-01-20 00:11:52,345.0,11.73
2018-01-20 00:11:53,341.3,11.99
2018-01-20 00:11:54,349.7,11.84
2018-01-20 00:11:55,347.8,10.97
2018-01-20 00:11:56,347.1,11.23
2018-01-20 00:11:57,350.1,10.62
2018-01-20 00:11:58,346.1,10.11
2018-01-20 00:11:59,344.1,10.94
2018-01-20 00:12:00,347.7,11.78
2018-01-20 00:12:01,354.6,10.76
2018-01-20 00:12:02,358.1,9.43
2018-01-20 00:12:03,4.2,10.27
2018-01-20 00:12:04,357.7,10.37
2018-01-20 00:12:05,355.3,11.9
2018-01-20 00:12:06,355.8,10.98
2018-01-20 00:12:07,355.8,10.5
2018-01-20 00:12:08,351.7,11.24
2018-01-20 00:12:09,350.6,11.7
2018-01-20 00:12:10,344.5,10.55
2018-01-20 00:12:11,338.4,11.09
2018-01-20 00:12:12,347.3,12.88
2018-01-20 00:12:13,343.1,12.6
2018-01-20 00:12:14,339.0,11.86
2018-01-20 00:12:15,337.7,11.37
2018-01-20 00:12:16,338.1,12.45
2018-01-20 00:12:17,340.3,12.5
2018-01-20 00:12:18,336.2,12.62
2018-01-20 00:12:19,331.7,12.0
2018-01-20 00:12:20,332.9,13.27
2018-01-20 00:12:21,331.3,13.64
2018-01-20 00:12:22,334.5,13.41
2018-01-20 00:12:23,337.5,13.2
2018-01-20 00:12:24,338.8,12.75
2018-01-20 00:12:25,339.8,12.08
2018-01-20 00:12:26,344.8,11.78
2018-01-20 00:12:27,341.1,11.58
2018-01-20 00:12:28,326.9,12.17
2018-01-20 00:12:29,330.2,12.0
2018-01-20 00:12:30,332.4,12.94
2018-01-20 00:12:31,332.7,13.21
2018-01-20 00:12:32,331.8,13.12
2018-01-20 00:12:33,331.4,12.79
2018-01-20 00:12:34,325.0,10.19
2018-01-20 00:12:35,334.3,12.49
2018-01-20 00:12:36,334.3,12.73
2018-01-20 00:12:37,345.4,11.52
2018-01-20 00:12:38,340.3,11.01
2018-01-20 00:12:39,339.2,10.65
2018-01-20 00:12:40,342.5,11.74
2018-01-20 00:12:41,338.9,11.28
2018-01-20 00:12:42,343.9,10.51
2018-01-20 00:12:43,343.0,10.29
2018-01-20 00:12:44,345.1,10.62
2018-01-20 00:12:45,348.7,11.19
2018-01-20 00:12:46,341.9,10.74
2018-01-20 00:12:47,338.0,9.92
2018-01-20 00:12:48,339.2,9.9
2018-01-20 00:12:49,341.7,10.4
2018-01-20 00:12:50,341.7,9.73
2018-01-20 00:12:51,334.0,10.42
2018-01-20 00:12:52,344.3,10.5
2018-01-20 00:12:53,343.1,10.33
2018-01-20 00:12:54,347.5,11.71
2018-01-20 00:12:55,353.7,11.44
2018-01-20 00:12:56,350.1,11.92
2018-01-20 00:12:57,342.0,12.49
2018-01-20 00:12:58,342.7,12.88
2018-01-20 00:12:59,343.5,12.27
2018-01-20 00:13:00,343.4,12.6
2018-01-20 00:13:01,343.5,12.63
2018-01-20 00:13:02,350.1,13.16
2018-01-20 00:13:03,348.1,13.29
2018-01-20 00:13:04,346.6,12.1
2018-01-20 00:13:05,350.2,11.09
2018-01-20 00:13:06,344.7,10.09
2018-01-20 00:13:07,348.7,12.0
2018-01-20 00:13:08,339.1,11.74
2018-01-20 00:13:09,344.4,11.13
2018-01-20 00:13:10,334.7,12.62
2018-01-20 00:13:11,335.2,13.37
2018-01-20 00:13:12,334.6,12.7
2018-01-20 00:13:13,327.6,13.23
2018-01-20 00:13:14,328.0,13.06
2018-01-20 00:13:15,330.3,12.86
2018-01-20 00:13:16,340.7,13.08
2018-01-20 00:13:17,348.8,12.97
2018-01-20 00:13:18,341.6,12.06
2018-01-20 00:13:19,335.2,12.08
2018-01-20 00:13:20,336.3,12.86
2018-01-20 00:13:21,338.2,12.8
2018-01-20 00:13:22,338.5,13.39
2018-01-20 00:13:23,335.6,13.34
2018-01-20 00:13:24,338.1,14.39
2018-01-20 00:13:25,338.1,14.34
2018-01-20 00:13:26,338.4,14.71
2018-01-20 00:13:27,338.1,14.26
2018-01-20 00:13:28,337.5,14.1
2018-01-20 00:13:29,336.1,13.87
2018-01-20 00:13:30,336.1,13.47
2018-01-20 00:13:31,338.2,13.42
2018-01-20 00:13:32,339.0,13.22
2018-01-20 00:13:33,339.2,13.29
2018-01-20 00:13:34,340.0,13.19
2018-01-20 00:13:35,339.8,12.86
2018-01-20 00:13:36,340.7,12.5
2018-01-20 00:13:37,343.0,12.29
2018-01-20 00:13:38,343.1,11.22
2018-01-20 00:13:39,338.5,11.62
2018-01-20 00:13:40,337.2,11.5
2018-01-20 00:13:41,332.3,11.25
2018-01-20 00:13:42,334.2,11.78
2018-01-20 00:13:43,336.4,12.12
2018-01-20 00:13:44,337.6,11.83
2018-01-20 00:13:45,335.9,11.25
2018-01-20 00:13:46,336.1,11.27
2018-01-20 00:13:47,338.8,11.54
2018-01-20 00:13:48,339.5,11.45
2018-01-20 00:13:49,339.6,11.14
2018-01-20 00:13:50,341.7,10.45
2018-01-20 00:13:51,343.8,11.37
2018-01-20 00:13:52,347.8,13.0
2018-01-20 00:13:53,347.5,13.33
2018-01-20 00:13:54,344.5,11.9
2018-01-20 00:13:55,339.6,10.51
2018-01-20 00:13:56,340.4,10.64
2018-01-20 00:13:57,342.0,11.14
2018-01-20 00:13:58,348.7,11.9
2018-01-20 00:13:59,353.0,12.77
2018-01-20 00:14:00,349.0,11.84
2018-01-20 00:14:01,346.0,12.44
2018-01-20 00:14:02,344.1,12.59
2018-01-20 00:14:03,342.5,11.22
2018-01-20 00:14:04,341.9,11.27
2018-01-20 00:14:05,343.3,11.61
2018-01-20 00:14:06,347.1,10.98
2018-01-20 00:14:07,345.4,10.69
2018-01-20 00:14:08,343.7,10.29
2018-01-20 00:14:09,340.7,10.08
2018-01-20 00:14:10,328.1,9.71
2018-01-20 00:14:11,331.6,9.69
2018-01-20 00:14:12,343.7,9.19
2018-01-20 00:14:13,338.8,8.5
2018-01-20 00:14:14,340.5,8.15
2018-01-20 00:14:15,331.0,8.71
2018-01-20 00:14:16,332.3,9.19
2018-01-20 00:14:17,335.6,10.38
2018-01-20 00:14:18,335.9,9.42
2018-01-20 00:14:19,336.4,8.69
2018-01-20 00:14:20,335.5,8.61
2018-01-20 00:14:21,329.7,8.72
2018-01-20 00:14:22,329.9,8.98
2018-01-20 00:14:23,336.3,8.72
2018-01-20 00:14:24,336.4,8.88
2018-01-20 00:14:25,346.0,11.2
2018-01-20 00:14:26,338.7,10.58
2018-01-20 00:14:27,343.7,9.56
2018-01-20 00:14:28,342.3,8.72
2018-01-20 00:14:29,344.6,8.9
2018-01-20 00:14:30,339.8,9.17
2018-01-20 00:14:31,341.8,9.12
2018-01-20 00:14:32,340.9,9.03
2018-01-20 00:14:33,339.5,10.02
2018-01-20 00:14:34,344.2,9.58
2018-01-20 00:14:35,347.5,10.68
2018-01-20 00:14:36,346.0,11.48
2018-01-20 00:14:37,346.5,10.96
2018-01-20 00:14:38,350.4,10.85
2018-01-20 00:14:39,353.6,10.91
2018-01-20 00:14:40,355.5,9.67
2018-01-20 00:14:41,1.8,11.16
2018-01-20 00:14:42,355.3,10.31
2018-01-20 00:14:43,346.6,9.47
2018-01-20 00:14:44,352.8,9.01
2018-01-20 00:14:45,350.7,9.7
2018-01-20 00:14:46,340.2,9.51
2018-01-20 00:14:47,340.6,9.64
2018-01-20 00:14:48,352.2,11.29
2018-01-20 00:14:49,347.4,10.07
2018-01-20 00:14:50,349.9,11.05
2018-01-20 00:14:51,352.2,10.85
2018-01-20 00:14:52,352.6,9.66
2018-01-20 00:14:53,340.6,9.66
2018-01-20 00:14:54,341.7,10.18
2018-01-20 00:14:55,341.4,9.76
2018-01-20 00:14:56,343.8,10.11
2018-01-20 00:14:57,349.4,10.22
2018-01-20 00:14:58,342.2,10.64
2018-01-20 00:14:59,341.8,10.12
2018-01-20 00:15:00,343.0,9.56
2018-01-20 00:15:01,345.3,9.68
2018-01-20 00:15:02,350.7,8.98
2018-01-20 00:15:03,353.2,8.89
2018-01-20 00:15:04,352.1,9.72
2018-01-20 00:15:05,355.4,11.24
2018-01-20 00:15:06,357.3,11.34
2018-01-20 00:15:07,348.4,10.33
2018-01-20 00:15:08,345.3,10.49
2018-01-20 00:15:09,357.5,11.17
2018-01-20 00:15:10,353.7,10.5
2018-01-20 00:15:11,349.6,9.05
2018-01-20 00:15:12,345.3,8.88
2018-01-20 00:15:13,339.2,8.93
2018-01-20 00:15:14,344.4,8.65
2018-01-20 00:15:15,345.3,10.63
2018-01-20 00:15:16,356.1,9.46
2018-01-20 00:15:17,352.0,10.41
2018-01-20 00:15:18,349.1,10.88
2018-01-20 00:15:19,347.9,12.88
2018-01-20 00:15:20,341.6,14.82
2018-01-20 00:15:21,343.7,15.37
2018-01-20 00:15:22,343.1,14.68
2018-01-20 00:15:23,347.3,14.51
2018-01-20 00:15:24,348.5,14.27
2018-01-20 00:15:25,349.9,14.34
2018-01-20 00:15:26,347.9,14.08
2018-01-20 00:15:27,347.5,14.71
2018-01-20 00:15:28,347.9,15.1
2018-01-20 00:15:29,346.7,14.17
2018-01-20 00:15:30,342.7,13.12
2018-01-20 00:15:31,348.6,11.86
2018-01-20 00:15:32,351.2,12.49
2018-01-20 00:15:33,350.1,12.95
2018-01-20 00:15:34,347.7,12.66
2018-01-20 00:15:35,347.8,12.47
2018-01-20 00:15:36,342.9,12.22
2018-01-20 00:15:37,338.4,12.76
2018-01-20 00:15:38,344.6,13.29
2018-01-20 00:15:39,343.3,12.78
2018-01-20 00:15:40,339.9,12.12
2018-01-20 00:15:41,340.2,12.03
2018-01-20 00:15:42,348.3,12.8
2018-01-20 00:15:43,341.9,12.68
2018-01-20 00:15:44,344.4,12.43
2018-01-20 00:15:45,350.0,11.99
2018-01-20 00:15:46,344.5,11.51
2018-01-20 00:15:47,342.3,12.15
2018-01-20 00:15:48,341.3,12.36
2018-01-20 00:15:49,343.3,12.57
2018-01-20 00:15:50,348.0,12.38
2018-01-20 00:15:51,352.5,11.84
2018-01-20 00:15:52,350.5,11.46
2018-01-20 00:15:53,353.4,11.58
2018-01-20 00:15:54,344.8,10.86
2018-01-20 00:15:55,340.3,11.91
2018-01-20 00:15:56,341.0,10.25
2018-01-20 00:15:57,340.8,10.21
2018-01-20 00:15:58,346.1,10.53
2018-01-20 00:15:59,351.6,10.1
2018-01-20 00:16:00,353.9,10.34
2018-01-20 00:16:01,351.4,10.57
2018-01-20 00:16:02,350.5,10.06
2018-01-20 00:16:03,346.8,9.85
2018-01-20 00:16:04,347.1,9.82
2018-01-20 00:16:05,350.7,10.09
2018-01-20 00:16:06,347.3,9.47
2018-01-20 00:16:07,343.8,10.27
2018-01-20 00:16:08,341.6,10.29
2018-01-20 00:16:09,347.4,11.46
2018-01-20 00:16:10,350.8,11.95
2018-01-20 00:16:11,350.2,11.37
2018-01-20 00:16:12,350.3,11.96
2018-01-20 00:16:13,350.7,12.0
2018-01-20 00:16:14,348.9,11.38
2018-01-20 00:16:15,350.0,10.95
2018-01-20 00:16:16,348.7,11.79
2018-01-20 00:16:17,344.1,11.38
2018-01-20 00:16:18,344.4,10.95
2018-01-20 00:16:19,344.9,11.49
2018-01-20 00:16:20,348.2,11.52
2018-01-20 00:16:21,348.1,10.53
2018-01-20 00:16:22,349.6,10.0
2018-01-20 00:16:23,348.3,10.02
2018-01-20 00:16:24,344.8,10.65
2018-01-20 00:16:25,340.2,9.29
2018-01-20 00:16:26,336.7,9.28
2018-01-20 00:16:27,338.6,8.87
2018-01-20 00:16:28,343.8,9.01
2018-01-20 00:16:29,344.2,9.05
2018-01-20 00:16:30,343.0,8.72
2018-01-20 00:16:31,348.0,8.55
2018-01-20 00:16:32,350.3,8.44
2018-01-20 00:16:33,346.7,7.9879999999999995
2018-01-20 00:16:34,346.6,7.346
2018-01-20 00:16:35,347.6,7.507999999999999
2018-01-20 00:16:36,342.7,8.97
2018-01-20 00:16:37,339.1,9.04
2018-01-20 00:16:38,344.7,9.24
2018-01-20 00:16:39,345.2,10.06
2018-01-20 00:16:40,342.2,10.6
2018-01-20 00:16:41,344.2,10.31
2018-01-20 00:16:42,344.3,9.57
2018-01-20 00:16:43,341.8,9.6
2018-01-20 00:16:44,344.6,9.63
2018-01-20 00:16:45,341.3,9.28
2018-01-20 00:16:46,341.1,9.23
2018-01-20 00:16:47,342.6,9.1
2018-01-20 00:16:48,341.4,8.64
2018-01-20 00:16:49,343.6,9.08
2018-01-20 00:16:50,340.0,9.16
2018-01-20 00:16:51,343.0,9.74
2018-01-20 00:16:52,337.8,9.85
2018-01-20 00:16:53,339.4,9.36
2018-01-20 00:16:54,341.8,9.83
2018-01-20 00:16:55,338.2,11.1
2018-01-20 00:16:56,335.6,10.25
2018-01-20 00:16:57,333.2,10.21
2018-01-20 00:16:58,331.3,10.45
2018-01-20 00:16:59,334.5,9.65
2018-01-20 00:17:00,336.9,9.24
2018-01-20 00:17:01,337.7,8.35
2018-01-20 00:17:02,343.2,8.44
2018-01-20 00:17:03,341.1,8.77
2018-01-20 00:17:04,342.7,9.42
2018-01-20 00:17:05,343.6,9.29
2018-01-20 00:17:06,344.4,8.72
2018-01-20 00:17:07,344.1,10.65
2018-01-20 00:17:08,336.9,11.02
2018-01-20 00:17:09,339.9,13.12
2018-01-20 00:17:10,336.5,13.29
2018-01-20 00:17:11,340.8,14.15
2018-01-20 00:17:12,350.6,13.6
2018-01-20 00:17:13,348.7,12.35
2018-01-20 00:17:14,350.1,12.7
2018-01-20 00:17:15,348.8,13.02
2018-01-20 00:17:16,348.4,13.32
2018-01-20 00:17:17,346.3,12.97
2018-01-20 00:17:18,341.2,13.03
2018-01-20 00:17:19,340.5,12.48
2018-01-20 00:17:20,337.7,12.34
2018-01-20 00:17:21,340.0,11.39
2018-01-20 00:17:22,338.5,11.62
2018-01-20 00:17:23,343.4,11.97
2018-01-20 00:17:24,346.2,11.93
2018-01-20 00:17:25,343.7,12.7
2018-01-20 00:17:26,343.4,12.28
2018-01-20 00:17:27,346.9,12.15
2018-01-20 00:17:28,345.6,11.84
2018-01-20 00:17:29,348.5,11.82
2018-01-20 00:17:30,351.9,12.44
2018-01-20 00:17:31,346.6,13.09
2018-01-20 00:17:32,342.8,11.9
2018-01-20 00:17:33,344.8,10.22
2018-01-20 00:17:34,341.9,10.35
2018-01-20 00:17:35,350.3,9.38
2018-01-20 00:17:36,344.6,10.36
2018-01-20 00:17:37,347.8,12.02
2018-01-20 00:17:38,351.8,12.13
2018-01-20 00:17:39,350.0,12.41
2018-01-20 00:17:40,350.1,12.51
2018-01-20 00:17:41,346.5,12.35
2018-01-20 00:17:42,345.0,12.67
2018-01-20 00:17:43,343.4,14.05
2018-01-20 00:17:44,350.2,13.39
2018-01-20 00:17:45,350.0,13.69
2018-01-20 00:17:46,348.9,13.62
2018-01-20 00:17:47,343.8,14.57
2018-01-20 00:17:48,344.1,13.85
2018-01-20 00:17:49,346.1,14.03
2018-01-20 00:17:50,348.5,13.44
2018-01-20 00:17:51,347.5,13.29
2018-01-20 00:17:52,348.3,12.98
2018-01-20 00:17:53,349.1,12.64
2018-01-20 00:17:54,344.2,12.86
2018-01-20 00:17:55,345.3,12.98
2018-01-20 00:17:56,348.0,12.69
2018-01-20 00:17:57,350.5,13.86
2018-01-20 00:17:58,347.1,13.54
2018-01-20 00:17:59,345.6,14.11
2018-01-20 00:18:00,340.7,13.36
2018-01-20 00:18:01,338.6,13.92
2018-01-20 00:18:02,344.4,13.24
2018-01-20 00:18:03,345.2,12.59
2018-01-20 00:18:04,341.0,11.15
2018-01-20 00:18:05,342.3,12.25
2018-01-20 00:18:06,338.3,12.01
2018-01-20 00:18:07,350.1,12.37
2018-01-20 00:18:08,347.2,11.48
2018-01-20 00:18:09,344.2,12.7
2018-01-20 00:18:10,344.4,12.44
2018-01-20 00:18:11,344.4,12.26
2018-01-20 00:18:12,343.1,11.92
2018-01-20 00:18:13,348.5,12.44
2018-01-20 00:18:14,346.7,12.26
2018-01-20 00:18:15,344.8,12.12
2018-01-20 00:18:16,346.1,12.5
2018-01-20 00:18:17,347.8,12.44
2018-01-20 00:18:18,346.4,12.62
2018-01-20 00:18:19,344.0,12.55
2018-01-20 00:18:20,350.1,12.74
2018-01-20 00:18:21,357.7,12.46
2018-01-20 00:18:22,359.0,13.06
2018-01-20 00:18:23,1.4,12.5
2018-01-20 00:18:24,357.2,12.15
2018-01-20 00:18:25,358.5,12.95
2018-01-20 00:18:26,6.5,12.61
2018-01-20 00:18:27,1.8,11.89
2018-01-20 00:18:28,0.6,11.41
2018-01-20 00:18:29,1.6,11.6
2018-01-20 00:18:30,0.0,11.65
2018-01-20 00:18:31,359.2,12.31
2018-01-20 00:18:32,0.7,12.49
2018-01-20 00:18:33,0.0,12.61
2018-01-20 00:18:34,0.7,12.13
2018-01-20 00:18:35,1.8,11.47
2018-01-20 00:18:36,359.7,10.81
2018-01-20 00:18:37,353.6,10.47
2018-01-20 00:18:38,357.3,10.66
2018-01-20 00:18:39,353.1,11.19
2018-01-20 00:18:40,345.8,10.96
2018-01-20 00:18:41,349.7,10.12
2018-01-20 00:18:42,350.2,10.62
2018-01-20 00:18:43,356.9,9.94
2018-01-20 00:18:44,356.3,10.1
2018-01-20 00:18:45,355.9,10.3
2018-01-20 00:18:46,354.9,10.43
2018-01-20 00:18:47,348.4,9.05
2018-01-20 00:18:48,339.1,9.85
2018-01-20 00:18:49,345.1,8.44
2018-01-20 00:18:50,338.1,8.69
2018-01-20 00:18:51,341.6,7.912999999999999
2018-01-20 00:18:52,345.9,8.12
2018-01-20 00:18:53,350.1,9.48
2018-01-20 00:18:54,350.4,9.65
2018-01-20 00:18:55,348.0,9.25
2018-01-20 00:18:56,344.2,9.35
2018-01-20 00:18:57,344.0,9.45
2018-01-20 00:18:58,344.1,9.98
2018-01-20 00:18:59,344.6,9.65
2018-01-20 00:19:00,347.1,10.27
2018-01-20 00:19:01,346.5,10.03
2018-01-20 00:19:02,345.4,9.69
2018-01-20 00:19:03,350.9,9.15
2018-01-20 00:19:04,348.3,9.65
2018-01-20 00:19:05,351.9,10.57
2018-01-20 00:19:06,350.0,10.97
2018-01-20 00:19:07,350.8,10.84
2018-01-20 00:19:08,354.4,10.48
2018-01-20 00:19:09,352.2,10.26
2018-01-20 00:19:10,347.8,10.45
2018-01-20 00:19:11,351.0,10.34
2018-01-20 00:19:12,351.2,9.65
2018-01-20 00:19:13,352.6,9.27
2018-01-20 00:19:14,349.2,8.85
2018-01-20 00:19:15,350.6,9.9
2018-01-20 00:19:16,350.9,10.68
2018-01-20 00:19:17,349.0,10.58
2018-01-20 00:19:18,348.6,10.11
2018-01-20 00:19:19,348.4,9.68
2018-01-20 00:19:20,349.9,9.48
2018-01-20 00:19:21,352.2,9.3
2018-01-20 00:19:22,351.1,9.46
2018-01-20 00:19:23,347.0,8.97
2018-01-20 00:19:24,343.6,8.68
2018-01-20 00:19:25,346.8,8.4
2018-01-20 00:19:26,346.0,8.31
2018-01-20 00:19:27,344.4,9.34
2018-01-20 00:19:28,347.9,10.43
2018-01-20 00:19:29,342.2,9.9
2018-01-20 00:19:30,344.1,10.51
2018-01-20 00:19:31,348.6,10.57
2018-01-20 00:19:32,343.9,9.92
2018-01-20 00:19:33,343.3,9.75
2018-01-20 00:19:34,337.3,9.44
2018-01-20 00:19:35,337.1,8.73
2018-01-20 00:19:36,344.3,8.89
2018-01-20 00:19:37,338.2,9.77
2018-01-20 00:19:38,336.3,11.64
2018-01-20 00:19:39,331.9,11.06
2018-01-20 00:19:40,325.8,11.47
2018-01-20 00:19:41,330.3,11.22
2018-01-20 00:19:42,335.0,10.89
2018-01-20 00:19:43,341.9,10.63
2018-01-20 00:19:44,338.8,10.18
2018-01-20 00:19:45,343.7,11.22
2018-01-20 00:19:46,341.0,11.29
2018-01-20 00:19:47,339.1,11.05
2018-01-20 00:19:48,341.2,10.66
2018-01-20 00:19:49,345.5,8.84
2018-01-20 00:19:50,345.5,9.11
2018-01-20 00:19:51,350.5,8.65
2018-01-20 00:19:52,350.8,8.31
2018-01-20 00:19:53,347.7,8.81
2018-01-20 00:19:54,347.5,8.92
2018-01-20 00:19:55,353.1,9.13
2018-01-20 00:19:56,351.8,8.68
2018-01-20 00:19:57,351.3,7.735
2018-01-20 00:19:58,348.5,10.22
2018-01-20 00:19:59,343.8,10.27
2018-01-20 00:20:00,342.5,10.18
2018-01-20 00:20:01,343.4,11.57
2018-01-20 00:20:02,345.4,11.84
2018-01-20 00:20:03,347.8,11.77
2018-01-20 00:20:04,350.0,12.0
2018-01-20 00:20:05,347.9,11.09
2018-01-20 00:20:06,346.1,10.87
2018-01-20 00:20:07,343.1,10.91
2018-01-20 00:20:08,340.9,10.6
2018-01-20 00:20:09,341.5,11.2
2018-01-20 00:20:10,340.8,11.42
2018-01-20 00:20:11,344.3,10.55
2018-01-20 00:20:12,344.7,11.38
2018-01-20 00:20:13,345.4,11.98
2018-01-20 00:20:14,344.7,11.53
2018-01-20 00:20:15,346.4,11.0
2018-01-20 00:20:16,355.0,11.29
2018-01-20 00:20:17,351.3,11.28
2018-01-20 00:20:18,346.0,10.27
2018-01-20 00:20:19,346.4,9.94
2018-01-20 00:20:20,347.9,9.94
2018-01-20 00:20:21,347.7,9.93
2018-01-20 00:20:22,350.4,9.93
2018-01-20 00:20:23,349.0,10.41
2018-01-20 00:20:24,348.9,10.67
2018-01-20 00:20:25,341.2,10.4
2018-01-20 00:20:26,343.0,10.28
2018-01-20 00:20:27,344.7,10.35
2018-01-20 00:20:28,346.0,10.66
2018-01-20 00:20:29,350.0,10.66
2018-01-20 00:20:30,349.7,10.6
2018-01-20 00:20:31,350.3,10.19
2018-01-20 00:20:32,346.6,10.1
2018-01-20 00:20:33,348.1,10.08
2018-01-20 00:20:34,350.9,10.36
2018-01-20 00:20:35,349.6,9.43
2018-01-20 00:20:36,349.0,9.82
2018-01-20 00:20:37,347.7,9.85
2018-01-20 00:20:38,349.9,9.21
2018-01-20 00:20:39,348.5,8.86
2018-01-20 00:20:40,350.1,8.65
2018-01-20 00:20:41,356.6,9.11
2018-01-20 00:20:42,354.0,9.51
2018-01-20 00:20:43,349.8,8.51
2018-01-20 00:20:44,349.0,8.51
2018-01-20 00:20:45,352.1,9.41
2018-01-20 00:20:46,347.9,9.56
2018-01-20 00:20:47,346.5,9.52
2018-01-20 00:20:48,346.2,8.89
2018-01-20 00:20:49,344.3,8.72
2018-01-20 00:20:50,342.8,8.82
2018-01-20 00:20:51,343.7,8.62
2018-01-20 00:20:52,342.0,8.59
2018-01-20 00:20:53,335.5,8.04
2018-01-20 00:20:54,345.1,8.37
2018-01-20 00:20:55,342.7,9.56
2018-01-20 00:20:56,339.1,9.09
2018-01-20 00:20:57,338.0,9.64
2018-01-20 00:20:58,342.5,10.23
2018-01-20 00:20:59,349.1,10.49
2018-01-20 00:21:00,351.2,10.52
2018-01-20 00:21:01,351.1,10.78
2018-01-20 00:21:02,344.7,10.4
2018-01-20 00:21:03,343.5,10.67
2018-01-20 00:21:04,347.7,10.81
2018-01-20 00:21:05,344.4,9.87
2018-01-20 00:21:06,348.3,10.46
2018-01-20 00:21:07,349.1,9.84
2018-01-20 00:21:08,347.6,9.51
2018-01-20 00:21:09,348.9,8.87
2018-01-20 00:21:10,343.7,9.22
2018-01-20 00:21:11,349.8,8.96
2018-01-20 00:21:12,357.4,9.96
2018-01-20 00:21:13,357.6,11.03
2018-01-20 00:21:14,348.7,11.11
2018-01-20 00:21:15,347.3,11.29
2018-01-20 00:21:16,350.7,11.67
2018-01-20 00:21:17,348.9,12.21
2018-01-20 00:21:18,347.7,12.3
2018-01-20 00:21:19,350.5,12.6
2018-01-20 00:21:20,348.7,12.14
2018-01-20 00:21:21,344.3,12.59
2018-01-20 00:21:22,345.2,11.86
2018-01-20 00:21:23,345.2,12.26
2018-01-20 00:21:24,344.2,11.13
2018-01-20 00:21:25,338.7,10.36
2018-01-20 00:21:26,342.8,9.64
2018-01-20 00:21:27,340.2,8.98
2018-01-20 00:21:28,349.0,10.28
2018-01-20 00:21:29,355.2,12.2
2018-01-20 00:21:30,353.8,11.17
2018-01-20 00:21:31,349.1,10.46
2018-01-20 00:21:32,340.8,10.74
2018-01-20 00:21:33,348.1,10.18
2018-01-20 00:21:34,351.8,8.97
2018-01-20 00:21:35,352.5,9.08
2018-01-20 00:21:36,350.0,10.32
2018-01-20 00:21:37,345.0,9.75
2018-01-20 00:21:38,343.7,9.16
2018-01-20 00:21:39,337.2,8.63
2018-01-20 00:21:40,341.7,7.766
2018-01-20 00:21:41,332.6,7.434
2018-01-20 00:21:42,343.2,7.382000000000001
2018-01-20 00:21:43,347.2,7.841
2018-01-20 00:21:44,342.5,7.992000000000001
2018-01-20 00:21:45,340.6,8.47
2018-01-20 00:21:46,344.7,7.716
2018-01-20 00:21:47,341.8,7.526
2018-01-20 00:21:48,341.7,8.78
2018-01-20 00:21:49,346.5,9.03
2018-01-20 00:21:50,350.0,8.63
2018-01-20 00:21:51,341.0,8.67
2018-01-20 00:21:52,345.1,8.7
2018-01-20 00:21:53,340.9,8.86
2018-01-20 00:21:54,341.6,8.79
2018-01-20 00:21:55,340.1,7.517
2018-01-20 00:21:56,343.3,8.31
2018-01-20 00:21:57,345.0,8.46
2018-01-20 00:21:58,347.3,8.59
2018-01-20 00:21:59,353.0,7.975
2018-01-20 00:22:00,347.6,8.28
2018-01-20 00:22:01,345.9,7.794
2018-01-20 00:22:02,341.6,7.496
2018-01-20 00:22:03,339.8,7.822
2018-01-20 00:22:04,341.4,9.36
2018-01-20 00:22:05,332.8,9.89
2018-01-20 00:22:06,331.0,9.81
2018-01-20 00:22:07,338.1,10.14
2018-01-20 00:22:08,341.4,10.04
2018-01-20 00:22:09,348.8,10.56
